id,content,post_code,class_code,class_name,time,good_count,comment_count,Root_code
3357477,中,202503140941181521P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357454,喜欢0，今晚你是m，留号,202503140934071136P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357451,你是谷，那小王呢,202503140933038083P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357447,6,202503140932088448P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357442,这是谁啊,202503140929432674P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357437,姐姐我是你的🐶,202503140927216293P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357436,留号，今晚约,202503140926596824P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357477,中,202503140941181521P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357454,喜欢0，今晚你是m，留号,202503140934071136P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357451,你是谷，那小王呢,202503140933038083P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357447,6,202503140932088448P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357442,这是谁啊,202503140929432674P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357437,姐姐我是你的🐶,202503140927216293P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357436,留号，今晚约,202503140926596824P2,20220429RUC01,投稿,2025-03-14,0,0,202503140922477022P1
3357416,收近三年线代和微积分二期中试题，qq 3374039026,202503140921130467P1,20220429RUC01,投稿,2025-03-14,0,0,
3357416,收近三年线代和微积分二期中试题，qq 3374039026,202503140921130467P1,20220429RUC01,投稿,2025-03-14,0,0,
3357400,衍生金融市场点名怎么点啊，孩子要实习，怕平时分挂了,202503140918194350P1,20220429RUC01,投稿,2025-03-14,1,2,
3357400,衍生金融市场点名怎么点啊，孩子要实习，怕平时分挂了,202503140918194350P1,20220429RUC01,投稿,2025-03-14,1,2,
3357472,小妖怪老师点名怎么个形式呢，会直接按着名单点啊吗,202503140940304999P2,20220429RUC01,投稿,2025-03-14,0,0,202503140918194350P1
3357450,今天没点,202503140932546334P2,20220429RUC01,投稿,2025-03-14,0,0,202503140918194350P1
3357472,小妖怪老师点名怎么个形式呢，会直接按着名单点啊吗,202503140940304999P2,20220429RUC01,投稿,2025-03-14,0,0,202503140918194350P1
3357450,今天没点,202503140932546334P2,20220429RUC01,投稿,2025-03-14,0,0,202503140918194350P1
3357379,留一的麻辣拌好吃吗,202503140914117533P1,20220429RUC01,投稿,2025-03-14,0,0,
3357379,留一的麻辣拌好吃吗,202503140914117533P1,20220429RUC01,投稿,2025-03-14,0,0,
3357373,某个美育课要求唱歌的，慎选，不会唱歌➕i人地狱。当然对专业的同学来说那就无所谓咯,202503140912189269P1,20220429RUC01,投稿,2025-03-14,2,1,
3357373,某个美育课要求唱歌的，慎选，不会唱歌➕i人地狱。当然对专业的同学来说那就无所谓咯,202503140912189269P1,20220429RUC01,投稿,2025-03-14,3,1,
3357453,推荐江棘老师的戏剧课,202503140933523508P2,20220429RUC01,投稿,2025-03-14,0,0,202503140912189269P1
3357453,推荐江棘老师的戏剧课,202503140933523508P2,20220429RUC01,投稿,2025-03-14,0,0,202503140912189269P1
3357368,请病假会影响平时成绩吗？,202503140908056044P1,20220429RUC01,投稿,2025-03-14,1,0,
3357368,请病假会影响平时成绩吗？,202503140908056044P1,20220429RUC01,投稿,2025-03-14,1,0,
3357362,求问财金的同学，财金分流的时候一共有哪些专业，分流机制是怎么样的呢？,202503140904499980P1,20220429RUC01,投稿,2025-03-14,0,2,
3357362,求问财金的同学，财金分流的时候一共有哪些专业，分流机制是怎么样的呢？,202503140904499980P1,20220429RUC01,投稿,2025-03-14,0,2,
3357440,谢谢😘,202503140927413602P2,20220429RUC01,投稿,2025-03-14,0,0,202503140904499980P1
3357408,金融学大类是金融，金工，保险，信管四个专业，自由分流任选,202503140920102406P2,20220429RUC01,投稿,2025-03-14,0,0,202503140904499980P1
3357440,谢谢😘,202503140927413602P2,20220429RUC01,投稿,2025-03-14,0,0,202503140904499980P1
3357408,金融学大类是金融，金工，保险，信管四个专业，自由分流任选,202503140920102406P2,20220429RUC01,投稿,2025-03-14,0,0,202503140904499980P1
3357360,想捞一捞这几年转信院的师兄师姐😭想问一些问题，会很有礼貌的！😭,202503140902493432P1,20220429RUC01,投稿,2025-03-14,0,1,
3357360,想捞一捞这几年转信院的师兄师姐😭想问一些问题，会很有礼貌的！😭,202503140902493432P1,20220429RUC01,投稿,2025-03-14,0,1,
3357361,请好心的师兄师姐加这个qq🥺3874621612,202503140903318159P2,20220429RUC01,投稿,2025-03-14,0,0,202503140902493432P1
3357361,请好心的师兄师姐加这个qq🥺3874621612,202503140903318159P2,20220429RUC01,投稿,2025-03-14,0,0,202503140902493432P1
3357356,zjw我真的懒得喷。,202503140901054041P1,20220429RUC01,投稿,2025-03-14,9,5,
3357356,zjw我真的懒得喷。,202503140901054041P1,20220429RUC01,投稿,2025-03-14,9,5,
3357456,这大厦避风了。。。。,202503140934469029P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357441,这大厦避风了。。。。,202503140929231315P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357435,怎么了,202503140926578022P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357363,这大厦避风了。。。。,202503140905265873P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357359,真的很有病……,202503140902416911P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357456,这大厦避风了。。。。,202503140934469029P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357441,这大厦避风了。。。。,202503140929231315P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357435,怎么了,202503140926578022P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357363,这大厦避风了。。。。,202503140905265873P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357359,真的很有病……,202503140902416911P2,20220429RUC01,投稿,2025-03-14,0,0,202503140901054041P1
3357355,延河联盟到底什么时候录入！,202503140859416139P1,20220429RUC01,投稿,2025-03-14,1,1,
3357355,延河联盟到底什么时候录入！,202503140859416139P1,20220429RUC01,投稿,2025-03-14,1,1,
3357384,唉,202503140914350531P2,20220429RUC01,投稿,2025-03-14,0,0,202503140859416139P1
3357384,唉,202503140914350531P2,20220429RUC01,投稿,2025-03-14,0,0,202503140859416139P1
3357348,求收毛概期末复习资料！！！,202503140857075963P1,20220429RUC01,投稿,2025-03-14,1,0,
3357348,求收毛概期末复习资料！！！,202503140857075963P1,20220429RUC01,投稿,2025-03-14,1,0,
3357339,请问怎么才能找到能一起吃饭出去玩每天聊天的朋友啊，感觉专硕社交圈子已经固化,202503140852564951P1,20220429RUC01,投稿,2025-03-14,1,1,
3357339,请问怎么才能找到能一起吃饭出去玩每天聊天的朋友啊，感觉专硕社交圈子已经固化,202503140852564951P1,20220429RUC01,投稿,2025-03-14,1,1,
3357350,硕士是这样的,202503140857188891P2,20220429RUC01,投稿,2025-03-14,0,0,202503140852564951P1
3357350,硕士是这样的,202503140857188891P2,20220429RUC01,投稿,2025-03-14,0,0,202503140852564951P1
3357330,我还是觉得好震惊啊……我妹妹开学的时候给我打电话，说她男朋友欺负她（给她塞了点小玩具去上课，在图书馆撩她，还有缠着她要做之类的），后来我就给爸妈说了，爸妈去把她男朋友一脚踹飞……但我每次想到这个都觉得难以理解……一方面，妹妹自己难道真的没有问题吗？估计也是她自己贪玩，也守不住自己的底线，身体总归是你自己的，你不愿意他还能拿刀指着你按他说的来吗……另一方面，这男的也挺恶心的，我npy每次亲我之前都要悄咪咪问我“宝宝我能亲你一口吗”，每次开始之前都跟我说“宝宝你要是疼了就掐我，我马上停”……还有就是，我妹妹才和那个男生谈了几周就这个样子了，那个男生据说是她们专业前几，原来大家都那么开放了吗……,202503140846556687P1,20220429RUC01,投稿,2025-03-14,4,7,
3357330,我还是觉得好震惊啊……我妹妹开学的时候给我打电话，说她男朋友欺负她（给她塞了点小玩具去上课，在图书馆撩她，还有缠着她要做之类的），后来我就给爸妈说了，爸妈去把她男朋友一脚踹飞……但我每次想到这个都觉得难以理解……一方面，妹妹自己难道真的没有问题吗？估计也是她自己贪玩，也守不住自己的底线，身体总归是你自己的，你不愿意他还能拿刀指着你按他说的来吗……另一方面，这男的也挺恶心的，我npy每次亲我之前都要悄咪咪问我“宝宝我能亲你一口吗”，每次开始之前都跟我说“宝宝你要是疼了就掐我，我马上停”……还有就是，我妹妹才和那个男生谈了几周就这个样子了，那个男生据说是她们专业前几，原来大家都那么开放了吗……,202503140846556687P1,20220429RUC01,投稿,2025-03-14,4,7,
3357354,妈宝女,202503140858571205P2,20220429RUC01,投稿,2025-03-14,0,0,202503140846556687P1
3357352,纱布，一脚踹飞等着进局子吧,202503140858019183P2,20220429RUC01,投稿,2025-03-14,0,0,202503140846556687P1
3357349,你告诉父母干嘛，搞不好你妹妹觉得这是情趣呢，你也是他们play的一环,202503140857106081P2,20220429RUC01,投稿,2025-03-14,2,0,202503140846556687P1
3357344,🐟有了，开始浮木怎么办,202503140855154728P2,20220429RUC01,投稿,2025-03-14,1,0,202503140846556687P1
3357335,挺正常的，一些人天生玩的就花,202503140850135925P2,20220429RUC01,投稿,2025-03-14,0,0,202503140846556687P1
3357334,但我真的会喜欢自己对象这么对待自己呢,202503140849431943P2,20220429RUC01,投稿,2025-03-14,0,0,202503140846556687P1
3357333,别钓了,202503140849120691P2,20220429RUC01,投稿,2025-03-14,1,0,202503140846556687P1
3357354,妈宝女,202503140858571205P2,20220429RUC01,投稿,2025-03-14,0,0,202503140846556687P1
3357352,纱布，一脚踹飞等着进局子吧,202503140858019183P2,20220429RUC01,投稿,2025-03-14,0,0,202503140846556687P1
3357349,你告诉父母干嘛，搞不好你妹妹觉得这是情趣呢，你也是他们play的一环,202503140857106081P2,20220429RUC01,投稿,2025-03-14,2,0,202503140846556687P1
3357344,🐟有了，开始浮木怎么办,202503140855154728P2,20220429RUC01,投稿,2025-03-14,1,0,202503140846556687P1
3357335,挺正常的，一些人天生玩的就花,202503140850135925P2,20220429RUC01,投稿,2025-03-14,0,0,202503140846556687P1
3357334,但我真的会喜欢自己对象这么对待自己呢,202503140849431943P2,20220429RUC01,投稿,2025-03-14,0,0,202503140846556687P1
3357333,别钓了,202503140849120691P2,20220429RUC01,投稿,2025-03-14,1,0,202503140846556687P1
3357320,代显梅,202503140842314025P1,20220429RUC01,投稿,2025-03-14,0,0,
3357320,代显梅,202503140842314025P1,20220429RUC01,投稿,2025-03-14,0,0,
3357317,跪求带有人大logo的简历模板🧎‍♀️,202503140841116863P1,20220429RUC01,投稿,2025-03-14,0,0,
3357317,跪求带有人大logo的简历模板🧎‍♀️,202503140841116863P1,20220429RUC01,投稿,2025-03-14,0,0,
3357316,求问大家海淀医院抽血多久出结果啊？,202503140840362791P1,20220429RUC01,投稿,2025-03-14,0,2,
3357316,求问大家海淀医院抽血多久出结果啊？,202503140840362791P1,20220429RUC01,投稿,2025-03-14,0,2,
3357380,谢谢您，那请问检测肝功肾功血糖血脂要多久呢,202503140914163062P2,20220429RUC01,投稿,2025-03-14,0,0,202503140840362791P1
3357370,血常规1h 甲流2h,202503140908321611P2,20220429RUC01,投稿,2025-03-14,0,0,202503140840362791P1
3357380,谢谢您，那请问检测肝功肾功血糖血脂要多久呢,202503140914163062P2,20220429RUC01,投稿,2025-03-14,0,0,202503140840362791P1
3357370,血常规1h 甲流2h,202503140908321611P2,20220429RUC01,投稿,2025-03-14,0,0,202503140840362791P1
3357315,求问孙鸿鹏老师的高代小测水不水，需要提前准备吗,202503140837122921P1,20220429RUC01,投稿,2025-03-14,0,0,
3357315,求问孙鸿鹏老师的高代小测水不水，需要提前准备吗,202503140837122921P1,20220429RUC01,投稿,2025-03-14,0,0,
3357313,为什么江浙沪城市的发达程度都比较接近，比如上海-南京-杭州，甚至无锡-苏州等等，但京津冀哪怕北京-天津-石家庄这三个中心城市的发达程度差异都很大呢？貌似从提法上看不出有什么区别，“长三角一体化”、“京津冀协同发展”？,202503140836559446P1,20220429RUC01,投稿,2025-03-14,2,5,
3357313,为什么江浙沪城市的发达程度都比较接近，比如上海-南京-杭州，甚至无锡-苏州等等，但京津冀哪怕北京-天津-石家庄这三个中心城市的发达程度差异都很大呢？貌似从提法上看不出有什么区别，“长三角一体化”、“京津冀协同发展”？,202503140836559446P1,20220429RUC01,投稿,2025-03-14,2,5,
3357427,上海的富裕不用靠吸血，长江口躺着收钱就好了，江浙一带自古就是繁华的地方。再放眼京津冀，自古以来就是边境，没有平原，缺水不下雨，土地没有营养还容易被入侵，在这里建城，繁华是需要吸取周边的资源的，这就是问题,202503140924215837P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357420,请你别尬黑，无锡苏州，这俩城市甚至比南京还繁华）,202503140922249172P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357388,“拱卫京师”,202503140916256369P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357381,百京的虹吸效应,202503140914227704P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357342,我记得高中地理分析过。忘了,202503140855028905P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357427,上海的富裕不用靠吸血，长江口躺着收钱就好了，江浙一带自古就是繁华的地方。再放眼京津冀，自古以来就是边境，没有平原，缺水不下雨，土地没有营养还容易被入侵，在这里建城，繁华是需要吸取周边的资源的，这就是问题,202503140924215837P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357420,请你别尬黑，无锡苏州，这俩城市甚至比南京还繁华）,202503140922249172P2,20220429RUC01,投稿,2025-03-14,1,0,202503140836559446P1
3357388,“拱卫京师”,202503140916256369P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357381,百京的虹吸效应,202503140914227704P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357342,我记得高中地理分析过。忘了,202503140855028905P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836559446P1
3357311,叭友们！近期一直在吃是饭餐厅感觉有点吃腻了，想问一下大家有没有好吃美味的食堂档口推荐！！！笨人不吃辣，比较喜欢甜口！！,202503140836097402P1,20220429RUC01,投稿,2025-03-14,1,3,
3357311,叭友们！近期一直在吃是饭餐厅感觉有点吃腻了，想问一下大家有没有好吃美味的食堂档口推荐！！！笨人不吃辣，比较喜欢甜口！！,202503140836097402P1,20220429RUC01,投稿,2025-03-14,1,3,
3357412,好嘟好嘟～,202503140921046602P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836097402P1
3357375,中一的包浆豆腐,202503140912332961P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836097402P1
3357312,感谢心软的神们，祝好心的叭友门门4.0！,202503140836362763P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836097402P1
3357412,好嘟好嘟～,202503140921046602P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836097402P1
3357375,中一的包浆豆腐,202503140912332961P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836097402P1
3357312,感谢心软的神们，祝好心的叭友门门4.0！,202503140836362763P2,20220429RUC01,投稿,2025-03-14,0,0,202503140836097402P1
3357305,"35元出一张电影票下午2点
13210849132",202503140832425051P1,20220429RUC01,投稿,2025-03-14,0,1,
3357305,"35元出一张电影票下午2点
13210849132",202503140832425051P1,20220429RUC01,投稿,2025-03-14,0,1,
3357308,在隔壁华宇,202503140833305966P2,20220429RUC01,投稿,2025-03-14,0,0,202503140832425051P1
3357308,在隔壁华宇,202503140833305966P2,20220429RUC01,投稿,2025-03-14,0,0,202503140832425051P1
3357299,不想要爸妈送的生日礼物，有人想要吗？香奈儿的J12 Automaton腕表+coco项链，外星人 m16 R2笔记本，带价来,202503140830007314P1,20220429RUC01,投稿,2025-03-14,2,2,
3357299,不想要爸妈送的生日礼物，有人想要吗？香奈儿的J12 Automaton腕表+coco项链，外星人 m16 R2笔记本，带价来,202503140830007314P1,20220429RUC01,投稿,2025-03-14,2,2,
3357351,富姐缺🐶吗，汪汪汪,202503140857590281P2,20220429RUC01,投稿,2025-03-14,0,0,202503140830007314P1
3357314,外星人多少出,202503140837069234P2,20220429RUC01,投稿,2025-03-14,0,0,202503140830007314P1
3357351,富姐缺🐶吗，汪汪汪,202503140857590281P2,20220429RUC01,投稿,2025-03-14,0,0,202503140830007314P1
3357314,外星人多少出,202503140837069234P2,20220429RUC01,投稿,2025-03-14,0,0,202503140830007314P1
3357297,想问下大家前一天去海淀医院看病（非急诊非发热门诊），第二天再开转诊单还能报销吗😭,202503140828108083P1,20220429RUC01,投稿,2025-03-14,1,0,
3357297,想问下大家前一天去海淀医院看病（非急诊非发热门诊），第二天再开转诊单还能报销吗😭,202503140828108083P1,20220429RUC01,投稿,2025-03-14,1,0,
3357295,先锋训练营有啥用呀 之后想参加实岗营需要进入吗,202503140824289961P1,20220429RUC01,投稿,2025-03-14,1,0,
3357295,先锋训练营有啥用呀 之后想参加实岗营需要进入吗,202503140824289961P1,20220429RUC01,投稿,2025-03-14,2,0,
3357292,有的人真的是蠢而不自知，天天喜欢看xlb，这条能被你刷到嘛？和你成为朋友总是接受点负能量，专门避开你还要跟着来，能不能滚啊？,202503140823116478P1,20220429RUC01,投稿,2025-03-14,0,1,
3357292,有的人真的是蠢而不自知，天天喜欢看xlb，这条能被你刷到嘛？和你成为朋友总是接受点负能量，专门避开你还要跟着来，能不能滚啊？,202503140823116478P1,20220429RUC01,投稿,2025-03-14,0,1,
3357405,已阅,202503140919357856P2,20220429RUC01,投稿,2025-03-14,0,0,202503140823116478P1
3357405,已阅,202503140919357856P2,20220429RUC01,投稿,2025-03-14,0,0,202503140823116478P1
3357285,接除了周五晚任意时间代课或讲座或行策签到，早八也可接，走量所以价格好说，有意+v：ishallwait，本人男,202503140813075787P1,20220429RUC01,投稿,2025-03-14,1,2,
3357285,接除了周五晚任意时间代课或讲座或行策签到，早八也可接，走量所以价格好说，有意+v：ishallwait，本人男,202503140813075787P1,20220429RUC01,投稿,2025-03-14,1,2,
3357357,蹲啥 直接来,202503140901493793P2,20220429RUC01,投稿,2025-03-14,0,0,202503140813075787P1
3357336,先蹲蹲,202503140850159446P2,20220429RUC01,投稿,2025-03-14,0,0,202503140813075787P1
3357357,蹲啥 直接来,202503140901493793P2,20220429RUC01,投稿,2025-03-14,0,0,202503140813075787P1
3357336,先蹲蹲,202503140850159446P2,20220429RUC01,投稿,2025-03-14,0,0,202503140813075787P1
3357280,求问早八王红艳老师签到了吗,202503140805109551P1,20220429RUC01,投稿,2025-03-14,0,0,
3357280,求问早八王红艳老师签到了吗,202503140805109551P1,20220429RUC01,投稿,2025-03-14,0,0,
3357278,早起出门顺手把宿舍门带上不是基本的教养吗,202503140803058589P1,20220429RUC01,投稿,2025-03-14,0,0,
3357278,早起出门顺手把宿舍门带上不是基本的教养吗,202503140803058589P1,20220429RUC01,投稿,2025-03-14,0,0,
3357263,有没有线下支教过的uu给我提供一些思路和建议，本人想现在开始准备捏（因为我确实很想去），可以加好友聊,202503140744185771P1,20220429RUC01,投稿,2025-03-14,0,3,
3357263,有没有线下支教过的uu给我提供一些思路和建议，本人想现在开始准备捏（因为我确实很想去），可以加好友聊,202503140744185771P1,20220429RUC01,投稿,2025-03-14,0,3,
3357366,都可以,202503140906124553P2,20220429RUC01,投稿,2025-03-14,0,0,202503140744185771P1
3357365,你是想问支教经验还是选拔经验？,202503140905487428P2,20220429RUC01,投稿,2025-03-14,0,0,202503140744185771P1
3357265,可有偿，请和奶茶,202503140744499676P2,20220429RUC01,投稿,2025-03-14,0,0,202503140744185771P1
3357366,都可以,202503140906124553P2,20220429RUC01,投稿,2025-03-14,0,0,202503140744185771P1
3357365,你是想问支教经验还是选拔经验？,202503140905487428P2,20220429RUC01,投稿,2025-03-14,0,0,202503140744185771P1
3357265,可有偿，请和奶茶,202503140744499676P2,20220429RUC01,投稿,2025-03-14,0,0,202503140744185771P1
3357262,"以后有闲情雅致要做个AI for Elevator（？ 
既然电梯没人在等就别特么一层一层停了",202503140740281490P1,20220429RUC01,投稿,2025-03-14,1,1,
3357262,"以后有闲情雅致要做个AI for Elevator（？ 
既然电梯没人在等就别特么一层一层停了",202503140740281490P1,20220429RUC01,投稿,2025-03-14,1,1,
3357290,边际成本大于边际收益,202503140822550636P2,20220429RUC01,投稿,2025-03-14,0,0,202503140740281490P1
3357290,边际成本大于边际收益,202503140822550636P2,20220429RUC01,投稿,2025-03-14,0,0,202503140740281490P1
3357259,优秀毕业论文怎么评，需要自己申请吗,202503140736047941P1,20220429RUC01,投稿,2025-03-14,1,0,
3357259,优秀毕业论文怎么评，需要自己申请吗,202503140736047941P1,20220429RUC01,投稿,2025-03-14,1,0,
3357251,中外名歌赏析为什么说了不点名结果还签到😭😭，不去扣分严重吗,202503140725327592P1,20220429RUC01,投稿,2025-03-14,0,0,
3357251,中外名歌赏析为什么说了不点名结果还签到😭😭，不去扣分严重吗,202503140725327592P1,20220429RUC01,投稿,2025-03-14,0,0,
3357230,早安！北京！,202503140641359398P1,20220429RUC01,投稿,2025-03-14,0,15,
3357230,早安！北京！,202503140641359398P1,20220429RUC01,投稿,2025-03-14,0,15,
3357459,不来点直升机金曲我不是很认可,202503140935525485P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357457,早安，所有孤独的人,202503140934495458P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357283,sb北京,202503140811198121P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357268,🖕🏻早安🖕🏻北京🖕🏻,202503140754557328P2,20220429RUC01,投稿,2025-03-14,1,0,202503140641359398P1
3357249,早安，金灿荣的助教,202503140722005727P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357248,早ﾉ☀,202503140718072124P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357244,早！,202503140712541017P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357243,お早う,202503140708037551P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357242,早安！,202503140707215160P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357240,早あ,202503140703490400P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357239,旱安,202503140703410379P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357237,别鼠,202503140701424328P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357236,想鼠,202503140700471354P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357232,早安！,202503140648139033P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357231,早安！北京！,202503140643195669P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357459,不来点直升机金曲我不是很认可,202503140935525485P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357457,早安，所有孤独的人,202503140934495458P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357283,sb北京,202503140811198121P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357268,🖕🏻早安🖕🏻北京🖕🏻,202503140754557328P2,20220429RUC01,投稿,2025-03-14,1,0,202503140641359398P1
3357249,早安，金灿荣的助教,202503140722005727P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357248,早ﾉ☀,202503140718072124P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357244,早！,202503140712541017P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357243,お早う,202503140708037551P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357242,早安！,202503140707215160P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357240,早あ,202503140703490400P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357239,旱安,202503140703410379P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357237,别鼠,202503140701424328P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357236,想鼠,202503140700471354P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357232,早安！,202503140648139033P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
3357231,早安！北京！,202503140643195669P2,20220429RUC01,投稿,2025-03-14,0,0,202503140641359398P1
